code,name,shortName,detailLevel,termType,parentCode,order,reportable
A0FTR,Ctenacis (generic) (as animal),,C,n,A0FTQ,1,true
A0E8Y,Nameko (as organism),,E,n,A05MA,8,true
A0F4R,Coconut milk powder,,E,d,A0ETZ,1,true
A0FFG,Geotriidae (as animal),,P,n,A0FDJ,3,true
A0FFL,Hagfishes (generic) (as animal),,P,n,A0FFK,1,true
A0FGX,Cetorhinidae (as animal),,P,n,A0FGV,1,true
A0FTB,Pseudotriakidae (as animal),,P,n,A0FKQ,5,true
A0FZM,"Angelsharks, sand devils (generic) (as animal)",,P,n,A0FVD,3,true
A0GLZ,Polypteridae (as animal),,P,n,A0GLY,1,true
A0H0E,Denticipitidae (as animal),,P,n,A0GNY,5,true
A0H2C,Gonorynchidae (as animal),,P,n,A0H1K,4,true
A0H7D,Alepocephalidae (as animal),,P,n,A0H2F,12,true
A0H9M,Platytroctidae (as animal),,P,n,A0H2F,13,true
A0HCJ,Bristlemouths (as animal),,P,n,A0HCH,1,true
A0HNM,Gymnarchidae (as animal),,P,n,A0HKV,6,true
A0JBJ,Gasteropelecidae (as animal),,P,n,A0J3C,2,true
A0JFN,Curimatidae (as animal),,P,n,A0J3C,10,true
A0JMF,Gymnotidae (as animal),,P,n,A0JLZ,2,true
A0MTM,Bregmacerotidae (as animal),,P,n,A050J,3,true
A0N4K,Pegasidae (as animal),,P,n,A0N3R,4,true
A0NBY,Veliferidae (as animal),,P,n,A0NBT,2,true
A0NEL,Cyprinodontidae (as animal),,P,n,A0NEK,1,true
A0NYP,Percopsidae (as animal),,P,n,A0NYN,1,true
A0NZN,Barbourisiidae (as animal),,P,n,A0NZJ,2,true
A0NZR,Cetomimidae (as animal),,P,n,A0NZJ,3,true
A0PAM,Blue eyes (as animal),,P,n,A0P6V,5,true
A0PBN,Dentatherinidae (as animal),,P,n,A0P6V,8,true
A0PEM,Chaudhuriidae (as animal),,P,n,A0PDR,3,true
A0T4N,Trichodontidae (as animal),,P,n,A0T0H,11,true
A0TXP,Wormfishes (generic) (as animal),,P,n,A0T4T,5,true
A0V9L,Threefin blennies (generic) (as animal),,P,n,A0V8K,4,true
A0VDX,Combtooth blennies (as animal),,P,n,A0V8K,6,true
A0VQN,Chaenopsidae (as animal),,P,n,A0V8K,14,true
A0X0N,Caracanthidae (as animal),,P,n,A0VSC,3,true
A0X5S,Sculpins (generic) (as animal),,P,n,A0VSC,12,true
A0XFT,Peristediidae (as animal),,P,n,A0VSC,20,true
A0XKG,Bembridae (as animal),,P,n,A0VSC,24,true
A0XZV,Paralichthyidae (as animal),,P,n,A04ZG,8,true
A0Y2D,Achiridae (as animal),,P,n,A04ZG,9,true
A0Y3H,Boxfishes (generic) (as animal),,P,n,A0Y3G,1,true
A0YHA,"Toadfishes, etc. (generic) (as animal)",,P,n,A0YGZ,1,true
A0YQR,Freshwater fishes (generic) (as animal),,E,n,A134T,1,true
A12HX,Aphroditidae (as animal),,P,n,A12HR,2,true
A12JA,Glyceridae (as animal),,P,n,A12HR,3,true
A12JS,Onuphidae (as animal),,P,n,A12HR,6,true
A12JZ,Serpulid tube worms (as animal),,P,n,A12HR,7,true
A12KR,Sabellidae (as animal),,P,n,A12HR,12,true
A147F,Cornulaca aucheri Moq. (as plant),,E,n,A135J,17,true
A149G,Curcuma aromatica Salisb. (as plant),,E,n,A13EK,14,true
A0CXL,Common polypody roots,,E,r,A0CXM,2,true
A0D9M,"Other species of genus Sorghum, not elsewhere mentioned",,E,r,A0D9Q,3,true
A0D9N,Sudan grass grain,,E,r,A0D9Q,2,true
A0DER,Borage stems,,E,r,A0DES,2,true
A0DFM,Guar beans (without pods),,E,r,A011Z,7,true
A0DHN,Creeping thyme,,E,r,A04KD,2,true
A0DVZ,Medlars and similar-,,C,r,A01DG,4,true
A0DXC,Quinces and similar-,,C,r,A01DG,3,true
A0EXK,"Vitamin K     (phylloquinone, menaquinones)",,C,d,A0EVG,13,true
A0EXS,"Vitamin B6   (pyridoxine, pyridoxamine, pyridoxal)",,C,d,A0EVG,6,true
A0EXV,"Vitamin B3   (niacin, niacinamide)",,C,d,A0EVG,4,true
A13NQ,Arisaema triphyllum (L.) Schott subsp. Triphyllum (as plant),,E,n,A135S,4,true
A13RR,Astragalus membranaceus (Fisch.) Bunge (as plant),,E,n,A138V,25,true
A13ZJ,Canavalia rosea (Sw.) DC (as plant),,E,n,A138V,40,true
A141A,Centranthus ruber (L.) DC. (as plant),,E,n,A137B,1,true
A141L,Ceterach officinarum Wild (as plant),,E,n,A135Z,4,true
A14LH,Ferula moschata (H.Reinsch) Koso-Pol. (as plant),,E,n,A135P,32,true
A150D,Lepidium draba L. (as plant),,E,n,A136M,17,true
A155Z,Mondia whitei (Hook.f.) Skeels (as plant),,E,n,A135Q,32,true
A159G,Orlaya grandiflora (L.) Hoffm. (as plant),,E,n,A135P,49,true
A15TM,Stillingia lineata (Lam.) Müll.Arg. (as plant),,E,n,A138T,52,true
A161Y,Vigna unguiculata subsp. cylindrica (L.) Verdc. (as plant),,E,n,A138V,145,true
A06FG,Infant and follow-on formulae (as part-nature),,H,f,A06FF,1,true
A06FH,Infant formulae (as part-nature),,C,f,A06FG,1,true
A07GK,Scalding,,E,f,A07GG,3,true
A07GV,Deep frying,,E,f,A07GR,3,true
A07JZ,Bacteria fermentation,,E,f,A0CQZ,2,true
A07VD,Poultry feed,,F,f,A07TX,6,true
A07VJ,Bird feed,,F,f,A07VH,1,true
A07VK,Cat feed,,F,f,A07VH,2,true
A07Y4,Fine paste,,F,f,A06JF,2,true
A066Y,Beans (as part-nature),,C,f,A066P,3,true
A067T,Shoot (as part-nature),,E,f,A067R,1,true
A068B,Groats (as part-nature),,C,f,A0ELJ,1,true
A068G,Rolled grains (as part-nature),,C,f,A0ELJ,8,true
A068Z,Infused or steam extracted drink (as part-nature),,E,f,A068Y,1,true
A069G,Carcase (as part-nature),,C,f,A069D,1,true
A06BE,Butter (as part-nature),,C,f,A06ET,1,true
A06BH,Whey protein (as part-nature),,E,f,A0EQA,2,true
A06CE,Food colours (as part-nature),,C,f,A06CB,2,true
A06DD,Chemically leavened doughs (as part-nature),,C,f,A06DA,3,true
A06DG,"Short sweet pastry doughs (pate sucree, sablee) (as part-nature)",,C,f,A06DA,6,true
A06DL,Miscellaneous doughs (as part-nature),,C,f,A06DA,10,true
A06EA,"Chips, crisps, fries and dough-based analogues (as part-nature)",,H,f,A06DV,1,true
A06ET,Fat emulsions and blended fats (as part-nature),,H,f,A0EMP,4,true
A06EX,Cheese (as part-nature),,C,f,A06AY,11,true
A06FC,Liqueurs (as part-nature),,C,f,A06EY,3,true
A0BZQ,Super-critical gas extraction,,E,f,A07MJ,3,true
A0BYL,Other slaughtering products (as part-nature),,C,f,A069L,5,true
A0C1H,FA-14.2.6 Spirit drinks as defined in Regulation (EC) No 110/2008,,F,f,A0C1P,6,true
A0C1S,"FA-14.1.5 Coffee, tea, herbal and fruit infusions, chicory; tea, herbal and fruit infusions and chicory extracts; tea, plant, fruit and cereal preparations for infusions, as well as mixes and instant mixes of these products",,F,f,A0C1Z,5,true
A0C1T,FA-14.1.4 Flavoured drinks,,F,f,A0C1Z,4,true
A0C1V,FA-14.1.3 Fruit nectars as defined by Directive 2001/112/EC and vegetable nectars and similar products,,F,f,A0C1Z,3,true
A0C1Y,"FA-14.1.1 Water, including natural mineral water as defined in Directive 2009/54/EC and spring water and all other bottled or packed waters",,F,f,A0C1Z,1,true
A0C1Z,FA-14.1 Non-alcoholic beverages,,F,f,A0C20,1,true
A0C28,FA-13.1.3 Processed cereal-based foods and baby foods for infants and young children as defined by Commission Directive 2006/125/EC ( 2 ),,F,f,A0C2B,3,true
A0C2D,"FA-12.9 Protein products, excluding products covered in category 1.8",,F,f,A0C2S,9,true
A0C2Y,FA-11.4 Table-top sweeteners,,F,f,A0C32,4,true
A0C3A,FA-09.1 Unprocessed fish and fisheries products,,F,f,A0C3B,1,true
A0C3Y,FA-06.6 Batters,,F,f,A0C4B,6,true
A0C47,FA-06.2.2 Starches,,F,f,A0C49,2,true
A0C4A,"FA-06.1 Whole, broken, or flaked grain",,F,f,A0C4B,1,true
A0C4T,"FA-04.2.2 Fruit and vegetables in vinegar, oil, or brine",,F,f,A0C4X,2,true
A0C4X,FA-04.2 Processed fruit and vegetables,,F,f,A0C52,2,true
A0C56,FA-02.2.1 Butter and concentrated butter and butter oil and anhydrous milkfat,,F,f,A0C57,1,true
A0C5K,FA-01.6.2 Unflavoured live fermented cream products and substitute products with a fat content of less than 20 %,,F,f,A0C5M,2,true
A0C5L,FA-01.6.1 Unflavoured pasteurised cream (excluding reduced fat creams),,F,f,A0C5M,1,true
A0C5P,FA-01.4 Flavoured fermented milk products including heat-treated products,,F,f,A0C5T,4,true
A06KG,Artichoke flavour,,E,d,A047B,11,true
A06KN,Barley flavour,,E,d,A047B,17,true
A06MK,Citron flavour,,E,d,A047B,60,true
A06NM,Figs dried flavour,,E,d,A047B,84,true
A06PG,Guarana flavour,,E,d,A047B,101,true
A06PM,Herbal blend flavour,,E,d,A047B,106,true
A06RF,Mocca flavour,,E,d,A047B,144,true
A06RK,Mustard flavour,,E,d,A047B,148,true
A06RT,Oyster flavour,,E,d,A047B,156,true
A06SR,Quark flavour,,E,d,A047B,176,true
A06VB,Sweet and sour flavour,,E,d,A047B,206,true
A05SB,Mustard for seed group (as plant),,E,n,A05RS,1,true
A05SD,Mustard for seed (as plant),,E,n,A05SB,1,true
A05SP,Sheanut (as plant),,E,n,A05RS,6,true
A05TX,"Pepper, long (as plant)",,E,n,A05TS,3,true
A05TY,West african pepper (as plant),,E,n,A05TS,2,true
A05VH,Elecampane (as plant),,E,n,A05VE,2,true
A05YT,Strawberries (as plant),,E,n,A05YP,2,true
A05ZQ,"Vaccinium berries, including bearberry (as plant)",,E,n,A05YZ,3,true
A062S,"Persimmon, japanese (as plant)",,E,n,A061Q,6,true
A063A,Tree tomatoes (as plant),,E,n,A061Q,11,true
A0B6R,Wrack (as organism),,E,n,A05MQ,1,true
A0B6T,Spirulina species (as organism),,E,n,A05MV,1,true
A0BB4,Blue agave (as plant),,E,n,A0DZM,1,true
A0CEP,Field (maple) pea (as plant),,E,n,A05HP,1,true
A0CLD,Phytoseiidae (as animal),,E,n,A0CLC,2,true
A0CLS,Coccinellidae (as animal),,E,n,A0CLP,2,true
A0CMK,Parasitic wasps (as animal),,E,n,A0CMJ,1,true
A0CNT,House mouse (as animal),,E,n,A0CNS,5,true
A0CPH,Saccharomyces cerevisiae (as organism),,E,n,A0CPG,1,true
A0CSA,Spirits from fruit,,C,d,A03PD,2,true
A04KL,Jasmine infusion flowers and similar-,,C,r,A03JB,4,true
A04PK,Milk fat from other animals,,C,d,A038R,2,true
A04TC,Garden snail (as animal),,E,n,A04TB,1,true
A057D,Cape buffalo (as animal),,E,n,A057A,1,true
A057N,Llama (as animal),,E,n,A0F2A,3,true
A057P,Goat (as animal),,E,n,A0F1Y,2,true
A057Q,Asses (as animal),,E,n,A0F2F,1,true
A059Z,"Rice, long-grain (as plant)",,E,n,A059Y,1,true
A05AH,Durum wheat (as plant),,E,n,A05AF,5,true
A05AL,Einkorn (as plant),,E,n,A05AF,1,true
A05AT,Broccoli (as plant),,E,n,A05AS,1,true
A05BK,Pak-choi (as plant),,E,n,A05BH,1,true
A05CX,Ground cherries (physalis etc.) (as plant),,E,n,A05CG,1,true
A05EH,Cos lettuce (as plant),,E,n,A05EC,1,true
A05KT,"Galangal, greater (as plant)",,E,n,A05VJ,2,true
A05ME,Straw mushroom (as organism),,E,n,A05MA,3,true
A05MM,Irish moss (as organism),,E,n,A05MK,7,true
A01XV,Wild boar liver,,C,r,A0F3J,8,true
A01YJ,Bovine kidney,,C,r,A0F3K,1,true
A01YN,Sheep kidney,,C,r,A0F3K,3,true
A01YP,Goat kidney,,C,r,A0F3K,4,true
A01ZR,"Goat edible offal, non-muscle, other than liver and kidney",,C,r,A0F3L,4,true
A020F,"Chicken edible offal, non-muscle, other than liver and kidney",,C,r,A020E,1,true
A03GK,"Coffee beans, green",,E,r,A0D9J,1,true
A03KJ,"Coffee drink, café macchiato",,E,s,A03KG,2,true
A03KS,Barley coffee infusion,,E,s,A03KP,3,true
A03KV,Sugar beet coffee infusion,,E,s,A03KP,5,true
A007Z,Dried stuffed egg pasta,,E,c,A007Y,1,true
A00JJ,Other solanacea,,P,r,A00HP,5,true
A06FQ,Food for weight reduction (as part-nature),,C,f,A06FP,1,true
A06FS,Dietary foods for special medical purposes (as part-nature),,C,f,A06FP,3,true
A06GD,"Dishes, incl. Ready to eat meals (excluding soups and salads) (as part-nature)",,H,f,A06GC,1,true
A04KM,Rooibos and similar-,,C,r,A03JK,2,true
A01VT,"Duck, fresh fat tissue",,C,r,A01VQ,3,true
A0C9E,Calves (under 1 year) (as animal),,E,n,A057E,1,true
A0CAQ,Turkey fattening animal (as animal),,E,n,A058A,2,true
A0CBH,Goose laying hens (as animal),,E,n,A058C,4,true
A0CBQ,Guinea-fowl breeding flock (as animals),,E,n,A058E,1,true
A0CCE,Pheasant breeding flock (as animals),,E,n,A058G,1,true
A06JV,Mint-chocolate flavour,,E,d,A047B,1,true
A06KD,Apple red flavour,,E,d,A047B,8,true
A06KP,Basil flavour,,E,d,A047B,18,true
A06ME,Chives flavour,,E,d,A047B,55,true
A06MF,Chocolate flavour,,E,d,A047B,56,true
A06MX,Cream flavour,,E,d,A047B,70,true
A06NQ,Fruit flavour,,E,d,A047B,87,true
A06PD,Green tea flavour,,E,d,A047B,98,true
A06PP,Hibyscus flavour,,E,d,A047B,108,true
A06PT,Hot flavour,,E,d,A047B,112,true
A06QK,Malaga / raisins flavour,,E,d,A047B,126,true
A06RL,Nougat flavour,,E,d,A047B,149,true
A06SB,Peach flavour,,E,d,A047B,162,true
A06TD,Rum flavour,,E,d,A047B,186,true
A06VM,Toffee flavour,,E,d,A047B,216,true
A06VN,Tomato flavour,,E,d,A047B,217,true
A06VQ,Tropical flavour,,E,d,A047B,219,true
A09AZ,Mako sharks (as animal),,C,n,A0FHN,1,true
A09DL,"Stingrays, butterfly rays (generic) (as animal)",,P,n,A052L,4,true
A09JP,Symphurus (generic) (as animal),,C,n,A08S3,3,true
A09R7,Sauries (generic) (as animal),,P,n,A0CMZ,2,true
A09RG,Hoplostethus (generic) (as animal),,C,n,A09RF,2,true
A09VA,Spearfishes (generic) (as animal),,C,n,A0V3B,3,true
A09YJ,Weevers (generic) (as animal),,C,n,A09YG,1,true
A07YP,Cyprinids (generic) (as animal),,P,n,A0JPZ,2,true
A0865,Lampreys (generic) (as animal),,P,n,A0FDJ,1,true
A08JR,Acanthurus (generic) (as animal),,C,n,A0TZK,2,true
A08K1,Naso (generic) (as animal),,C,n,A0TZK,3,true
A08PN,Lefteye flounders (generic) (as animal),,P,n,A04ZG,1,true
A08Q3,Righteye flounders (generic) (as animal),,P,n,A04ZG,2,true
A08RV,Achirus (generic) (as animal),,C,n,A0Y2D,1,true
A08YH,Moras (generic) (as animal),,P,n,A050J,2,true
A099K,Lanternsharks (generic) (as animal),,C,n,A098C,8,true
A0AZ6,Mytilopsis (generic) (as animal),,C,n,A121Y,2,true
A0AZZ,Mcginty Oyster (as animal),,E,n,A11JQ,3,true
A0B37,Blind Cirrate (as animal),,E,n,A055Z,22,true
A0B3P,Telescope Octopus (as animal),,E,n,A055Z,20,true
A0B57,Giant Squid (as animal),,E,n,A0B40,8,true
A0B5A,Grimaldi Squid (as animal),,E,n,A12BF,2,true
A0BSL,Maltodextrin,,C,d,A0DPT,1,true
A0CEN,Savoury pies and tarts,,C,c,A03YY,3,true
A0CGV,Vanilla and similar-,,C,r,A018Q,7,true
A0AMH,Cassidaria (generic) (as animal),,C,n,A10ER,2,true
A0AN0,Crepipatella (generic) (as animal),,C,n,A111S,2,true
A0ANC,Malea (generic) (as animal),,C,n,A10MY,1,true
A0ANL,Angulate sea urchin (as animal),,E,n,A12MM,1,true
A0AR1,Cultellus (generic) (as animal),,C,n,A054Y,5,true
A0ARZ,Semeles (generic) (as animal),,C,n,A11YF,1,true
A0ATA,Lutraria (generic) (as animal),,C,n,A0AT0,3,true
A0ATV,Codakia (generic) (as animal),,C,n,A11SC,2,true
A0AV6,Tellins (generic) (as animal),,C,n,A11ZJ,2,true
A00VN,Sea spaghetti,,E,r,A00VK,2,true
A00VX,Laurel,,E,r,A0DGE,1,true
A00XB,Chervil,,E,r,A0DJJ,1,true
A00ZC,"Preserved tomato, whole or pieces",,E,d,A00ZB,1,true
A012K,Pigeon peas (without pods),,E,r,A012G,6,true
A013Q,Lentils (dry),,E,r,A0DCE,1,true
A013S,Lupins (dry),,E,r,A0DCA,1,true
A014J,Chestnuts,,E,r,A0DYJ,1,true
A014L,Hazelnuts,,E,r,A0CFF,1,true
A015M,Rapeseeds,,E,r,A04KG,1,true
A015P,Soyabeans for oil,,E,r,A0DBM,1,true
A018R,Allspice fruit,,E,r,A0CYP,1,true
A018X,Juniper berry,,E,r,A0CYL,1,true
A047J,Rum essence,,E,d,A047C,5,true
A049A,Baking yeast,,E,r,A048Z,1,true
A04RP,Miscellaneous diadromous fishes,,P,r,A028E,5,true
A04SY,"Turtle, hawksbill (as animal)",,E,n,A04ST,3,true
A04ZZ,Anglerfishes (generic) (as animal),,P,n,A0YJR,1,true
A059Q,"Millet, african (as plant)",,E,n,A059N,1,true
A05ML,Eucheuma (as organism),,E,n,A05MK,3,true
A01QV,Bovine fresh meat,,C,r,A0EYF,4,true
A01RL,Goat fresh meat,,C,r,A0EYF,7,true
A022S,Cured seasoned pork meat,,C,d,A022R,1,true
A023B,Cured seasoned bovine meat,,C,d,A022R,2,true
A023S,Cooked cured (or seasoned) poultry meat,,C,d,A023G,3,true
A024H,Italian-style sausage,,E,s,A024G,1,true
A025J,Cooked sausages (generic),,P,s,A0EYP,3,true
A026L,Meat spread,,E,s,A026K,1,true
A026S,Liver cheese,,E,s,A026M,4,true
A02AG,Miscellaneous demersal marine fishes,,P,r,A029R,4,true
A02ER,Flounder roe,,E,r,A02EM,4,true
A02GV,Limpet,,E,r,A02GS,2,true
A02HS,"Scallop, great",,E,r,A02HN,4,true
A02JV,"Ling, dried",,E,d,A02JR,3,true
A02LF,"Turtle, snapping",,E,r,A02LD,2,true
A02LY,"Cow milk, whole",,E,r,A02LV,2,true
A02SN,Soft-ripened cheese with natural rind and other soft-ripened cheeses,,C,d,A02RH,5,true
A02YE,"Hard cheese (cheddar, emmental type)",,C,d,A02ST,2,true
A032J,White sugar,,E,d,A032H,1,true
A035F,"Dragée, sugar coated",,E,s,A034X,1,true
A039E,Blended margarine,,E,s,A0F1G,2,true
A03CV,"Juice, tomato-carrot",,E,d,A03CS,2,true
A03DN,Filtered tap water,,C,r,A04PV,2,true
A03EL,"Fruit soft drink, orange",,E,s,A03EA,11,true
A03FF,"Soft drink, lemon flavour",,E,s,A03EX,9,true
A03MH,Ale beer,,C,s,A03MB,2,true
A03MR,Mixed beer drinks,,C,s,A03MN,3,true
A03ND,Cider,,C,d,A03NC,1,true
A03PL,Tequila and similar spirits,,E,d,A0CSC,1,true
A03PT,Sangria,,C,s,A03PQ,3,true
A03SL,Vitamin only supplements,,C,s,A03SK,1,true
A03SR,Fiber supplements,,C,s,A03SP,2,true
A03SZ,Coenzyme q10 formulations,,C,s,A03SP,7,true
A03TL,Oats drink,,E,s,A03TH,3,true
A040Z,"Rice based dishes, cooked",,C,c,A040M,4,true
A041P,Potato soup,,C,c,A041L,6,true
A041X,Fish soup,,C,c,A041L,2,true
A042C,Mixed green salad,,C,c,A042B,1,true
A043S,Gravy browning,,E,s,A043Q,2,true
A000Q,Kaniwa grain,,E,r,A04KH,3,true
A001A,Pearl millet grain,,E,r,A000Y,9,true
A001L,Sorghum grain,,E,r,A0D9Q,1,true
A001Q,Emmer wheat grain,,E,r,A001M,4,true
A002Q,Maize flour,,E,d,A0C0Z,1,true
A006N,"Rusk, refined flour",,E,s,A006M,1,true
A00BF,Chocolate-based cakes,,E,c,A00AN,2,true
A00BM,Croissant,,C,c,A00BK,2,true
A00BS,Kringles,,C,c,A00BK,4,true
A00HJ,Welsh onions,,E,r,A00HH,2,true
A00HQ,Tomatoes and similar-,,C,r,A00HP,1,true
A00LQ,Red mustard leaves,,E,r,A0DKP,1,true
A00MH,Spinaches and similar-,,C,r,A00MG,1,true
A00NA,Morning glory,,E,r,A00NC,2,true
A00NE,Witloofs,,E,r,A0DJL,1,true
A05YV,Strawberry (as plant),,E,n,A05YT,2,true
A00MD,Dandelions,,E,r,A00LD,3,true
A05MH,Wakame (as organism),,E,n,A05MQ,5,true
A0EPD,Pickles (as part-nature),,C,f,A0EPC,2,true
A0EPJ,Brown cooked sauces (as part-nature),,C,f,A06HE,4,true
A14PF,Gossypium herbaceum L. (as plant),,E,n,A05SF,3,true
A0D7R,Sandy everlasting infusion flowers,,E,r,A0D9A,31,true
A0DYY,"Other hybrids of Citrus sinensis, not elsewhere mentioned",,P,r,A01CP,7,true
A0EBD,Arctic bramble (as plant),,E,n,A05ZH,7,true
A0EBF,Korean black raspberry (as plant),,E,n,A05ZH,1,true
A0F0B,Pig head,,E,r,A021A,7,true
A0FVJ,Cirrhigaleus (generic) (as animal),,C,n,A098C,3,true
A0G0F,Echinorhinus (generic) (as animal),,C,n,A0G0E,1,true
A0GAM,Pastinachus (generic) (as animal),,C,n,A09DL,2,true
A0GCD,Aetobatus (generic) (as animal),,C,n,A09BR,1,true
A0GCV,Rhinoptera (generic) (as animal),,C,n,A09BR,4,true
A0GDF,Aetomylaeus (generic) (as animal),,C,n,A09BR,5,true
A0GEL,Hexatrygon (generic) (as animal),,C,n,A0GEK,1,true
A0GHM,Benthobatis (generic) (as animal),,C,n,A0GHL,1,true
A0GJY,Typhlonarke (generic) (as animal),,C,n,A0GHL,9,true
A0GLF,Neoharriotta (generic) (as animal),,C,n,A0GKZ,3,true
A0GNB,Polyodon (generic) (as animal),,C,n,A04YF,1,true
A0GNS,Atractosteus (generic) (as animal),,C,n,A0GNL,2,true
A0GPF,Dagaas (as animal),,E,n,A0GPE,1,true
A0GTP,Strangomera (generic) (as animal),,C,n,A0GPE,42,true
A0GVJ,Microthrissa (generic) (as animal),,C,n,A0GPE,51,true
A0GVQ,Nannothrissa (generic) (as animal),,C,n,A0GPE,54,true
A0GYP,Anchoviellas (generic) (as animal),,C,n,A051S,9,true
A0H0C,Pterengraulis (generic) (as animal),,C,n,A051S,16,true
A0H1F,Pristigaster (generic) (as animal),,C,n,A0H0K,7,true
A0H1R,Grasseichthys (generic) (as animal),,C,n,A0H1N,2,true
A0H3N,Mallotus (generic) (as animal),,C,n,A04XQ,3,true
A0H5R,Retropinna (generic) (as animal),,C,n,A0H5L,3,true
A0H6N,Bathylychnops (generic) (as animal),,C,n,A0H6M,1,true
A0HAA,Mentodus (generic) (as animal),,C,n,A0H9M,4,true
A0HCS,Bonapartia (generic) (as animal),,C,n,A0HCJ,3,true
A0HDB,Cyclothone (generic) (as animal),,C,n,A0HCJ,6,true
A0HEL,Sternoptyx (generic) (as animal),,C,n,A09Z0,6,true
A0HGM,Echiostoma (generic) (as animal),,C,n,A0HER,9,true
A0HHP,Malacosteus (generic) (as animal),,C,n,A0HER,15,true
A0HJE,Opostomias (generic) (as animal),,C,n,A0HER,19,true
A0HKE,Phosichthys (generic) (as animal),,C,n,A0HKB,2,true
A0HKG,Pollichthys (generic) (as animal),,C,n,A0HKB,3,true
A0HLP,Xenomystus (generic) (as animal),,C,n,A0HLG,4,true
A0HLS,Hiodon (generic) (as animal),,C,n,A0HLR,1,true
A0HMC,Brienomyrus (generic) (as animal),,C,n,A0HLZ,2,true
A0HMG,Genyomyrus (generic) (as animal),,C,n,A0HLZ,4,true
A0HMQ,Hyperopisus (generic) (as animal),,C,n,A0HLZ,8,true
A0HQT,Anotopterus (generic) (as animal),,C,n,A0HQS,1,true
A0HQZ,Dolichosudis (generic) (as animal),,C,n,A0HQY,1,true
A0HRP,Magnisudis (generic) (as animal),,C,n,A0HQY,7,true
A0HRY,Stemonosudis (generic) (as animal),,C,n,A0HQY,9,true
A0HSY,Pseudotrichonotus (generic) (as animal),,C,n,A0HSX,1,true
A0HXH,Diogenichthys (generic) (as animal),,C,n,A09S4,4,true
A0HXN,Hintonia (generic) (as animal),,C,n,A09S4,6,true
A0J3X,Brycon (generic) (as animal),,C,n,A0J3D,9,true
A0J4S,Hemigrammus (generic) (as animal),,C,n,A0J3D,11,true
A0J5Z,Aphyocharax (generic) (as animal),,C,n,A0J3D,20,true
A0J6B,Colossoma (generic) (as animal),,C,n,A0J3D,21,true
A0J6J,Catoprion (generic) (as animal),,C,n,A0J3D,25,true
A0J6L,Chalceus (generic) (as animal),,C,n,A0J3D,26,true
A0J7P,Elachocharax (generic) (as animal),,C,n,A0J3D,38,true
A0J7X,Gymnocharacinus (generic) (as animal),,C,n,A0J3D,41,true
A0J8B,Hemibrycon (generic) (as animal),,C,n,A0J3D,43,true
A0J9M,Oligosarcus (generic) (as animal),,C,n,A0J3D,59,true
A0J9Y,Phenagoniates (generic) (as animal),,C,n,A0J3D,63,true
A0JAN,Rhoadsia (generic) (as animal),,C,n,A0J3D,70,true
A0JBA,Tetragonopterus (generic) (as animal),,C,n,A0J3D,75,true
A0JCB,Anostomoides (generic) (as animal),,C,n,A0JBY,2,true
A0JCH,Laemolyta (generic) (as animal),,C,n,A0JBY,5,true
A0JCV,Schizodon (generic) (as animal),,C,n,A0JBY,8,true
A0JDL,Eigenmannina (generic) (as animal),,C,n,A0JDF,3,true
A0JEM,Erythrinus (generic) (as animal),,C,n,A0JEL,1,true
A0JFP,Prochilods (generic) (as animal),,C,n,A0JFN,1,true
A0JHA,Arnoldichthys (generic) (as animal),,C,n,A0JGR,3,true
A0JHC,Bathyaethiops (generic) (as animal),,C,n,A0JGR,4,true
A0JHE,Brachypetersius (generic) (as animal),,C,n,A0JGR,5,true
A0JHP,Clupeocharax (generic) (as animal),,C,n,A0JGR,8,true
A0JHX,Hydrocynus (generic) (as animal),,C,n,A0JGR,11,true
A0JKA,Rhaphiodon (generic) (as animal),,C,n,A0JJS,3,true
A0JLC,Microstomatichthyoborus (generic) (as animal),,C,n,A0JKG,9,true
A0JLQ,Dundocharax (generic) (as animal),,C,n,A0JKG,15,true
A0JMG,Oedemognathus (generic) (as animal),,C,n,A0JMF,1,true
A0JND,Platyurosternarchus (generic) (as animal),,C,n,A0JMP,6,true
A0JNK,Sternarchogiton (generic) (as animal),,C,n,A0JMP,9,true
A0JPA,Hypopygus (generic) (as animal),,C,n,A0JNT,3,true
A0JPG,Steatogenys (generic) (as animal),,C,n,A0JNT,6,true
A0JQB,Cycleptus (generic) (as animal),,C,n,A0JQA,1,true
A0JQT,Myxocyprinus (generic) (as animal),,C,n,A0JQA,7,true
A0JRB,Chasmistes (generic) (as animal),,C,n,A0JQA,10,true
A0JRD,Minytrema (generic) (as animal),,C,n,A0JQA,11,true
A0MCL,Ariosoma (generic) (as animal),,C,n,A0MAS,20,true
A0MJD,Aplatophis (generic) (as animal),,C,n,A0MDK,41,true
A0MJF,Ahlia (generic) (as animal),,C,n,A0MDK,42,true
