"barcode","name","description","createdBy","brands","categories","labels","quantity","servingSize","ingredientsText","allergens","traces","countries","origins","manufacturingPlaces","imageUrl","imageFrontUrl","nutritionDataPer","energyKcal","energyKj","fat","saturatedFat","transFat","cholesterol","carbohydrates","sugars","addedSugars","fiber","proteins","salt","sodium","vitaminA","vitaminC","calcium","iron","potassium","magnesium","zinc","nutriscoreGrade","nutriscoreScore","novaGroup","ecoscoreGrade","carbonFootprint","isVegan","isVegetarian","isPalmOilFree","ingredientsAnalysisTags","packagingTags","packagingMaterials","packagingRecycling","packagingText","completeness"
"5051399183435","Borlotti Beans in water","Borlotti Beans in water","system-seed-openfoodfacts","Tesco","en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:canned-foods|en:legumes|en:seeds|en:canned-plant-based-foods|en:legume-seeds|en:pulses|en:canned-legumes|en:borlotti-beans|en:borlotti-beans","en:vegetarian","400g","123g","Borlotti Beans, Water, Firming Agent (Calcium Chloride).",,,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/505/139/918/3435/front_en.19.400.jpg","https://images.openfoodfacts.org/images/products/505/139/918/3435/front_en.19.400.jpg","100g","101",,"0.60024","0.1",,,"13.2","0.4",,"6.9","9","0.1","0.04",,,,,,,,"a","-7","4","unknown",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:paper-wrapper|en:steel-tin","en:paper|en:steel",,,"0.9"
"3011360005557","Knorr Bouillon Bouquet Garni Thym, Persil & Laurier 99g","Bouillon déshydraté au bouquet garni, aromatisé.","system-seed-openfoodfacts","Knorr®","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:culinary-plants|en:aromatic-plants|en:dried-products|en:cooking-helpers|en:dried-plant-based-foods|en:dried-products-to-be-rehydrated|en:herbs|en:broths|en:mixed-herbs|en:dehydrated-broths|en:bouillon-cubes|en:bouquet-garni|fr:assaisonnements-deshydrates","en:vegetarian|en:no-preservatives|en:sustainable-farming|en:vegan|en:no-colorings|en:no-dyes-or-preservatives|en:nutriscore|en:nutriscore-grade-b|fr:triman|fr:riche-en-gout","99 g","250 ml (250 Millil)","salt, flavor enhancer: sodium glutamate, vegetable fats (palm, totally hydrogenated palm), onion², starch, leek², sugar, celery seeds, flavorings, thyme²: 1%, parsley²: 0,9%, bay leaf: 0,5%, yeast extract, tuberous parsley², ²ingredients from sustainable agriculture: 6,7%,","en:celery",,"en:france",,,"https://images.openfoodfacts.org/images/products/301/136/000/5557/front_fr.125.400.jpg","https://images.openfoodfacts.org/images/products/301/136/000/5557/front_fr.125.400.jpg","100g",,,,,,,,,,,,,,,,,,,,,"c","3","4","unknown",,"1","1","0","en:palm-oil|en:vegan|en:vegetarian","en:box|en:cardboard|en:film|en:wrapper|fr:etui-en-carton","en:aluminium|en:paperboard","en:recycle-in-sorting-bin",,"0.9"
"8008343200851","Farfalle 500 g","Pâtes alimentaires au blé dur de qualité supérieure","system-seed-openfoodfacts","Haugen-Gruppen AS","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:cereal-pastas|en:dry-pastas|en:durum-wheat-pasta|fr:farfalles|en:dry-durum-wheat-pasta",,"500 g","100 g","Durumhvete","en:gluten",,"en:france|en:germany|en:italy|en:switzerland",,"Rummo SpA - Contrada Ponte Valentino - ZI Area ASI - 82100 Bénévent,(BN : Benevento),Campanie,Italie, Rummo S.p.A - Via dei Grandi Maestri Pastai 1 - 82100 - Benevento (BN) Italia","https://images.openfoodfacts.org/images/products/800/834/320/0851/front_en.57.400.jpg","https://images.openfoodfacts.org/images/products/800/834/320/0851/front_en.57.400.jpg","100g","356",,"1.6","0.3",,,"69.5","3.1",,"2.9","14.5","0.01","0.004",,,,,,,,"a","-2",,"b",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","en:plastic|en:box|fr:sachet-papier","fr:Papier + film pp","en:recycle",,"0.8625"
"4061462542862","Äpfel Braeburn","Äpfel Braeburn","system-seed-openfoodfacts","Natur Lieblinge","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:fruits-based-foods|en:fruits|en:apples",,"1000 g",,"Apfel",,,"en:germany",,,"https://images.openfoodfacts.org/images/products/406/146/254/2862/front_de.10.400.jpg","https://images.openfoodfacts.org/images/products/406/146/254/2862/front_de.10.400.jpg","100g",,,,,,,,,,,,,,,,,,,,,"a","-2","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.675"
"01409895","Bramley apples","Bramley apples","system-seed-openfoodfacts","Sainsbury's,by sainsbury's","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:fruits-based-foods|en:fruits|en:apples",,"5",,"Bramley apples",,,"en:united-kingdom","Kent,United Kingdom",,"https://images.openfoodfacts.org/images/products/000/000/140/9895/front_en.7.400.jpg","https://images.openfoodfacts.org/images/products/000/000/140/9895/front_en.7.400.jpg","100g",,"138","0.1",,,,"8.1","8.1",,"1.5","0.3",,,,"0.011",,,,,,"unknown",,"1","a-plus",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:net",,,,"0.9875"
"0072250018883","Wheat Bread","Wheat Bread","system-seed-openfoodfacts","Flowers Foods  Inc.","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:white-breads|en:wheat-breads",,,"1.7 ONZ (47 g)","unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, honey, sugar, wheat gluten, whole wheat flour, rye flour, wheat bran, contains 2% or less of each of the following: yeast, soy flour, salt, soybean oil, dough conditioners (contains one or more of the following: sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, datem, ethoxylated mono - and diglycerides, enzymes, ascorbic acid), cultured wheat flour, vinegar, calcium sulfate, yeast food (ammonium sulfate), monocalcium phosphate, soy lecithin, calcium carbonate, 1375-072312","en:gluten|en:soybeans",,"en:united-states",,,,,"100g","255","1165.29","3.19","0","0","0","48.94","6.38","15.0947619047619","4.3","10.64","1.2225","0.489","0","0","0.17","0.00383",,,,"c","4","4","unknown",,"0",,,"en:may-contain-palm-oil|en:non-vegan|en:vegetarian-status-unknown",,,,,"0.5"
"5025125000150","Everyday White Rolls","Everyday White Rolls","system-seed-openfoodfacts","Jason's","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:white-breads","en:vegetarian|en:vegan|en:no-artificial-flavourings-or-preservatives|en:suitable-for-freezing","320g","1 roll (80 g)","Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rye Flour, Yeast, Fermented Wheat Flour, Salt, Flour Treatment Agent: Ascorbic Acid.","en:gluten",,"en:united-kingdom","United Kingdom,European Union and Non European Union",,"https://images.openfoodfacts.org/images/products/502/512/500/0150/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/502/512/500/0150/front_en.3.400.jpg","100g","245","1039.9","0.7","0.1",,,"48.8","3.4","0","1.8","10","0.7675","0.307",,,,,,,,"b","2","3","unknown",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,"en:recycle","RECYCLE WITH BAGS AT LARGE SUPERMARKET, Don't recycle at home","0.9"
"5060050985516","Brown Lentils","Brown Lentils","system-seed-openfoodfacts","Bodrum","en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:lentils|en:brown-lentils","en:no-gluten|en:vegetarian|en:vegan",,"1 portion (100 g)","Brown Lentils",,,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/506/005/098/5516/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/506/005/098/5516/front_en.3.400.jpg","100g","302.10325","1265","1.9","0.2",,,"48","3.3",,"4.5","24","0.0975","0.039",,,,,,,,"a","-13","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.6875"
"0708953628134","Millet & Brown Rice Ramen Noodles","Millet & Brown Rice Ramen Noodles","system-seed-openfoodfacts","Lotus Foods","en:plant-based-foods-and-beverages|en:plant-based-foods|en:specific-products|en:pastas|en:products-for-specific-diets|en:noodles|en:rice-noodles","en:no-gluten|en:organic|en:vegetarian|en:usda-organic|en:vegan|en:certified-gluten-free",,"0.5 piece (35 g)","organic brown rice flour, organic millet flour,",,,"en:united-states",,,"https://images.openfoodfacts.org/images/products/070/895/362/8134/front_en.68.400.jpg","https://images.openfoodfacts.org/images/products/070/895/362/8134/front_en.68.400.jpg","100g","342.857142857143",,"4.28571428571429","0",,"0","65.7142857142857","0","0","5.71428571428571","11.4285714285714","0","0","0","0","0.0742857142857143","0.00816326530612246","0.482857142857143","0","0","a","-3","1","unknown",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.6"
"3165433724019","Cassonade pure canne","Ppk cassonade pure canne kraft daddy 750g","system-seed-openfoodfacts","Daddy","en:sweeteners|en:sugars|en:brown-sugars|en:cane-sugar|fr:cassonades",,"750 g",,"100% pure brown sugar",,,"en:france","Guadeloupe,Île Maurice,La Réunion",,"https://images.openfoodfacts.org/images/products/316/543/372/4019/front_en.46.400.jpg","https://images.openfoodfacts.org/images/products/316/543/372/4019/front_en.46.400.jpg","100g","400","1700","0","0",,,"100","100","100","0","0","0","0",,,,,,,,"e","20","2","b",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:paper|en:bag|en:kraft-paper","en:kraft-paper|en:plastic","en:discard|en:recycle",,"0.9"
"5000232844255","Butter Beans in Water","Butter Beans in Water","system-seed-openfoodfacts","Napolina","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:legumes-and-their-products|en:canned-foods|en:legumes|en:seeds|en:vegetables-based-foods|en:canned-plant-based-foods|en:legume-seeds|en:vegetables|en:pulses|en:canned-legumes|en:butter-beans","en:vegetarian|en:source-of-proteins|en:high-proteins","400g",,"Butter Beans 60%, Water, Firming Agent (Calcium Chloride), Antioxidants (Ascorbic Acid, _Sodium Metabisulphite_).","en:sulphur-dioxide-and-sulphites|en:sodium-metabisulphite",,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/500/023/284/4255/front_en.18.400.jpg","https://images.openfoodfacts.org/images/products/500/023/284/4255/front_en.18.400.jpg","100g","109","461","0.5","0",,,"15.6","0",,"6.8","7.2","0.05","0.02",,,,,,,,"a","-11","4","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:can|en:food-can","en:metal",,,"0.9"
"3222477088962","Courges butternut en morceaux","Courges butternut en morceaux","system-seed-openfoodfacts","Casino","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:frozen-foods|en:frozen-plant-based-foods|en:pumpkin-and-squash-plant-products|en:frozen-vegetables|en:pumpkins-and-their-products|en:pumpkins|en:butternut-squashes|fr:legumes-bruts",,"600 g","100 g","100% courges butternut",,,"en:france",,,"https://images.openfoodfacts.org/images/products/322/247/708/8962/front_fr.12.400.jpg","https://images.openfoodfacts.org/images/products/322/247/708/8962/front_fr.12.400.jpg","100g","28","118","0","0",,,"5","3.4",,"1.8","1.1","0","0",,,,,,,,"a","-5","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.6875"
"4088600124964","Cajun seasoning","Cajun seasoning","system-seed-openfoodfacts","Aldi","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:herbs-and-spices|en:spices|en:spice-mix",,"47 g",,"salt, maltodextrin, ground chilli (8%), cayenne pepper, dried garlic, ground allspice, black pepper, ground coriander seed, ground ginger, white pepper, ground cumin seed, fennel seed (2%), yeast extract, ground cardamom seed, dried herbs (thyme, oregano), mustard flour, anti-caking agent: silicon dioxide sunflower oil, flavouring, colour: paprika extract","en:mustard",,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/408/860/012/4964/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/408/860/012/4964/front_en.3.400.jpg","100g","229",,"5.5999999046326","0.80000001192093",,,"33","1.3999999761581",,,"6.8000001907349","25","10",,,,,,,,"not-applicable",,"4","e",,,,"1","en:palm-oil-free|en:vegan-status-unknown|en:vegetarian-status-unknown",,,,,"0.6875"
"0007789044542","Farm & orchard callaloo","Farm & orchard callaloo","system-seed-openfoodfacts",,"en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods",,,"6 ONZ (170 g)","Organic callaloo (amaranth).",,,"en:united-states",,,,,"100g","26",,"0","0","0","0","4.12","0",,"0","1.76","0.0525","0.021",,,"0.215","0.002",,,,"a","0","1","unknown",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown",,,,,"0.4"
"0071012303403","Candied Lemon Peel","Candied Lemon Peel","system-seed-openfoodfacts","King Arthur",,,"12 oz","0.25 cup (31 g)",,,,"en:united-states",,,"https://images.openfoodfacts.org/images/products/007/101/230/3403/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/007/101/230/3403/front_en.3.400.jpg","100g","354.838709677419",,"0","0","0","0","87.0967741935484","67.741935483871","64.5161290322581","19.3548387096774","3.2258064516129","0","0",,,"0.306451612903226","0.0032258064516129","0.364516129032258",,,"unknown",,,"unknown",,,,,,,,,,"0.575"
"0060383018429","100% Pure Canola Oil","100% Pure Canola Oil","system-seed-openfoodfacts","No Name","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:vegetable-fats|en:vegetable-oils|en:rapeseed-oils|en:canola-oils","en:kosher|en:cor-kosher","3 L","10 mL","100% Canola Oil",,,"en:canada","Canada","Canada","https://images.openfoodfacts.org/images/products/006/038/301/8429/front_en.20.400.jpg","https://images.openfoodfacts.org/images/products/006/038/301/8429/front_en.20.400.jpg","100ml","800",,"90","5","0",,"0","0",,"0","0","0","0",,,,,,,,"b","1","2","c",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:plastic|en:bottle-or-vial|en:bottle",,,,"0.875"
"05228810","Cardamon","Cardamon","system-seed-openfoodfacts","McCormick","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:cardamom",,"49g","30.0g","ground cardamom.",,,"en:united-states",,,"https://images.openfoodfacts.org/images/products/000/000/522/8810/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/000/000/522/8810/front_en.3.400.jpg",,,,,,,,,,,,,,,,,,,,,,"not-applicable",,"1","f",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.675"
"0078742369952","Celery Salt","Celery Salt","system-seed-openfoodfacts","Great Value","en:condiments|en:salts|en:celery-salt",,"124 x 1.2g",,"Salt, ground celery","en:celery",,"en:united-states",,,"https://images.openfoodfacts.org/images/products/007/874/236/9952/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/007/874/236/9952/front_en.3.400.jpg","100g","0",,"0",,,,"0",,,,"0","77.083333333333","30.8333333333332",,,,,,,,"not-applicable",,"2","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.6875"
"3521230003878","Echalote longue traditionelle","Echalote longue traditionelle","system-seed-openfoodfacts","Premier de cuisine","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:condiments|en:vegetables-based-foods|en:culinary-plants|en:onions-and-their-products|en:onions|en:shallots|en:groceries",,"250g","25g","Échalotes",,,"en:france",,,"https://images.openfoodfacts.org/images/products/352/123/000/3878/front_fr.10.400.jpg","https://images.openfoodfacts.org/images/products/352/123/000/3878/front_fr.10.400.jpg",,,,,,,,,,,,,,,,,,,,,,"a","-5","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.675"
"0063350016220","Chicken Broth Mix","Chicken Broth Mix","system-seed-openfoodfacts","Knorr","en:dried-products|en:dried-products-to-be-rehydrated|en:broths|en:dehydrated-broths|en:bouillon-powders",,,"1 c. à thé (5 g)",,,,"en:canada",,,"https://images.openfoodfacts.org/images/products/006/335/001/6220/front_en.15.400.jpg","https://images.openfoodfacts.org/images/products/006/335/001/6220/front_en.15.400.jpg","100g","10",,"0",,,,"1",,,,"1","2.2","0.88",,,"0.01","0.002",,,,"unknown",,,"unknown",,,,,,,,,,"0.475"
"2245333036601","2 filets de poulet","2 filets de poulet","system-seed-openfoodfacts","Le petit marché de Loué","en:meats-and-their-products|en:meats|en:chicken-and-its-products|en:poultries|en:chickens|en:chicken-breasts","en:nutriscore|en:nutriscore-grade-a",,,"Poulet",,,"en:france",,,"https://images.openfoodfacts.org/images/products/224/533/303/6601/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/224/533/303/6601/front_fr.3.400.jpg","100g","109",,"1.4","0.4",,,"0","0",,"0","24","0.19","0.076",,,,,,,,"a","-6","1","e",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian",,,,,"0.675"
"00366656","Chicken Legs","Chicken Legs","system-seed-openfoodfacts","Sainsburys","en:meats-and-their-products|en:meats|en:chicken-and-its-products|en:poultries|en:chickens|en:chicken-thighs","en:gb-3011","1Kg","1 serving (189 g)","100% chicken legs",,,"en:united-kingdom","United Kingdom",,"https://images.openfoodfacts.org/images/products/000/000/036/6656/front_en.19.400.jpg","https://images.openfoodfacts.org/images/products/000/000/036/6656/front_en.19.400.jpg","100g","182",,"9.3","2.4",,,"0.5","0.5",,"0.5","24.5","0.21","0.084",,,,,,,,"a","-2",,"d",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown",,,,,"0.8"
"8431876263961","Harina garbanzo","Harina de garbanzo","system-seed-openfoodfacts","Carrefour","en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:flours|en:legume-flours|en:chickpea-flours","en:no-gluten|en:green-dot|en:made-in-spain|en:no-wheat","500 g",,"Harina de garbanzo.","es:ausencia",,"en:spain","Spain","España","https://images.openfoodfacts.org/images/products/843/187/626/3961/front_es.16.400.jpg","https://images.openfoodfacts.org/images/products/843/187/626/3961/front_es.16.400.jpg","100g","369","1557","5.7","0.8",,,"54","2.3",,"10","20","0.05","0.02",,,,,,,,"a","-8","1","a-plus",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:paper|en:bag","en:paper",,,"1.0875"
"3596710520954","Crêpes bœuf sauce chimichurri","Crêpe (48%) garnie d'une préparation à base de tomates, bœuf fumé cuit et mélange chimichurri, surgelée.","system-seed-openfoodfacts","Auchan","en:frozen-foods|en:meals|en:crepes-and-galettes|en:crepes|en:combination-meals|en:frozen-ready-made-meals|en:meal-kits|en:frozen-grain-based-meal-kits","en:nutriscore|en:nutriscore-grade-b|fr:triman","0.3 kg","75 g (une crêpe soit 75 g)","Eau,farine de BLÉ (origine France), tomates 9,4%, bœuf fumé cuit VBF* 6,9% (viande de bœuf (origineFrance), eau, amidon transformé, dextrose, bouillon delégumes (blette, carotte, oignon), extrait d'acérola, sel, ferments), comté AOP** (LAIT), ŒUFS de poules élevées en plein air, LAIT écrémé en poudre, mélange chimichurri 3,1% (eau, tomate, épices et plantes aromatiques, sel, arôme naturel de paprika), oignons rouges, sel, huile de tournesol, poivre blanc. *VBF : Viande Bovine Français - **AOP : Appellation d'Origine Protégée Traces éventuelles de fruits à coque et desoja.","en:eggs|en:gluten|en:milk","en:nuts|en:soybeans","en:france|en:world","Bœuf origine France,Blé origine France",,"https://images.openfoodfacts.org/images/products/359/671/052/0954/front_fr.48.400.jpg","https://images.openfoodfacts.org/images/products/359/671/052/0954/front_fr.48.400.jpg","100g","122","516","2.7","1.4",,,"17","2.7",,"1.2","6.9","0.79","0.316",,,,,,,,"c","3","4","a",,"0","0",,"en:palm-oil-content-unknown|en:non-vegan|en:non-vegetarian",,"en:paperboard","en:recycle","1 boîte en carton à recycler","0.9"
